4
-0.387814 -0.43535 3.07677 0.238492 -0.304766 -0.0379064 
1.13001 -0.511914 3.11995 0.187003 -0.397232 -0.0660306 
1.11827 -0.800534 5.01694 0.155282 -0.350829 -0.0539326 
-0.479007 -0.771699 4.92645 0.302607 -0.278319 -0.0368147 
